quiz id,ruler height,ruler width,question id,image 1 id,image 2 id,image_chosen
152,2,10,142,5,2,1
152,2,10,134,4,1,2
152,2,10,160,7,6,1
152,2,10,130,3,5,2
152,2,10,155,7,1,1
152,2,10,139,4,7,2
152,2,10,161,7,8,1
152,2,10,123,2,5,2
152,2,10,158,7,4,1
154,2,8,143,5,3,1
154,2,8,151,6,4,1
154,2,8,160,7,6,2
154,2,8,130,3,5,2
154,2,8,132,3,7,2
154,2,8,126,2,8,2
154,2,8,120,2,1,2
154,2,8,158,7,4,2
154,2,8,117,1,6,1
154,2,8,116,1,5,1
154,2,8,115,1,4,1
154,2,8,121,2,3,1
154,2,8,125,2,7,2
154,2,8,149,6,2,2
154,2,8,141,5,1,2
154,2,8,114,1,3,1
154,2,8,118,1,7,2
154,2,8,165,8,4,2
154,2,8,164,8,3,1
154,2,8,124,2,6,1
154,2,8,155,7,1,2
154,2,8,163,8,2,2
154,2,8,148,6,1,2
154,2,8,135,4,2,2
154,2,8,152,6,5,2
154,2,8,167,8,6,2
154,2,8,123,2,5,2
154,2,8,166,8,5,2
154,2,8,129,3,4,2
154,2,8,156,7,2,2
154,2,8,147,5,8,2
154,2,8,139,4,7,2
154,2,8,157,7,3,1
154,2,8,136,4,3,1
154,2,8,122,2,4,2
154,2,8,161,7,8,1
154,2,8,113,1,2,1
154,2,8,168,8,7,2
154,2,8,142,5,2,1
154,2,8,145,5,6,1
154,2,8,137,4,5,2
154,2,8,154,6,8,2
154,2,8,146,5,7,2
154,2,8,134,4,1,2
154,2,8,119,1,8,2
154,2,8,140,4,8,2
154,2,8,153,6,7,2
154,2,8,128,3,2,1
154,2,8,133,3,8,1
154,2,8,127,3,1,2
154,2,8,162,8,1,2
154,2,8,131,3,6,2
154,2,8,159,7,5,1
154,2,8,150,6,3,1
154,2,8,138,4,6,2
154,2,8,144,5,4,1
156,3,8,159,7,5,1
156,3,8,158,7,4,2
156,3,8,126,2,8,1
156,3,8,147,5,8,2
156,3,8,132,3,7,1
156,3,8,138,4,6,2
156,3,8,125,2,7,1
156,3,8,155,7,1,2
156,3,8,128,3,2,1
156,3,8,163,8,2,1
156,3,8,129,3,4,1
156,3,8,124,2,6,2
156,3,8,145,5,6,2
156,3,8,150,6,3,1
156,3,8,123,2,5,2
156,3,8,165,8,4,1
156,3,8,148,6,1,1
156,3,8,146,5,7,1
156,3,8,141,5,1,2
156,3,8,157,7,3,2
156,3,8,133,3,8,2
156,3,8,136,4,3,1
156,3,8,130,3,5,1
156,3,8,140,4,8,1
156,3,8,149,6,2,1
156,3,8,153,6,7,1
156,3,8,143,5,3,2
156,3,8,121,2,3,2
156,3,8,142,5,2,2
156,3,8,161,7,8,2
156,3,8,167,8,6,2
156,3,8,118,1,7,2
156,3,8,168,8,7,1
156,3,8,131,3,6,1
156,3,8,117,1,6,1
156,3,8,166,8,5,1
156,3,8,115,1,4,2
156,3,8,119,1,8,2
156,3,8,122,2,4,2
156,3,8,135,4,2,1
156,3,8,134,4,1,1
156,3,8,152,6,5,1
156,3,8,127,3,1,1
156,3,8,114,1,3,1
156,3,8,113,1,2,2
156,3,8,137,4,5,1
156,3,8,160,7,6,2
156,3,8,151,6,4,2
156,3,8,154,6,8,2
156,3,8,120,2,1,2
156,3,8,144,5,4,2
156,3,8,162,8,1,1
156,3,8,164,8,3,2
156,3,8,116,1,5,1
156,3,8,139,4,7,1
156,3,8,156,7,2,2
161,6,20,123,2,5,2
161,6,20,159,7,5,1
161,6,20,119,1,8,1
161,6,20,141,5,1,2
161,6,20,124,2,6,2
161,6,20,133,3,8,1
161,6,20,113,1,2,1
161,6,20,116,1,5,2
161,6,20,128,3,2,2
161,6,20,158,7,4,1
161,6,20,118,1,7,2
161,6,20,135,4,2,1
161,6,20,125,2,7,2
161,6,20,146,5,7,2
161,6,20,145,5,6,1
161,6,20,157,7,3,1
161,6,20,117,1,6,1
161,6,20,167,8,6,2
161,6,20,137,4,5,2
161,6,20,114,1,3,1
161,6,20,136,4,3,1
161,6,20,161,7,8,1
161,6,20,121,2,3,1
161,6,20,168,8,7,2
161,6,20,156,7,2,1
161,6,20,115,1,4,1
161,6,20,143,5,3,1
161,6,20,153,6,7,2
161,6,20,139,4,7,2
161,6,20,154,6,8,1
161,6,20,160,7,6,1
161,6,20,147,5,8,1
161,6,20,138,4,6,2
161,6,20,120,2,1,2
161,6,20,142,5,2,1
161,6,20,150,6,3,1
161,6,20,152,6,5,2
161,6,20,148,6,1,2
161,6,20,162,8,1,2
161,6,20,122,2,4,2
161,6,20,130,3,5,2
161,6,20,149,6,2,1
161,6,20,164,8,3,2
161,6,20,166,8,5,2
161,6,20,144,5,4,1
161,6,20,165,8,4,2
161,6,20,132,3,7,2
161,6,20,129,3,4,2
161,6,20,134,4,1,2
161,6,20,151,6,4,1
161,6,20,140,4,8,1
161,6,20,126,2,8,2
161,6,20,163,8,2,2
161,6,20,155,7,1,2
161,6,20,131,3,6,2
161,6,20,127,3,1,2
162,2,2,117,1,6,1
162,2,2,143,5,3,1
162,2,2,164,8,3,1
162,2,2,166,8,5,2
162,2,2,113,1,2,1
162,2,2,114,1,3,1
162,2,2,163,8,2,1
162,2,2,155,7,1,1
162,2,2,137,4,5,2
162,2,2,140,4,8,1
162,2,2,118,1,7,2
162,2,2,115,1,4,1
162,2,2,142,5,2,1
162,2,2,122,2,4,2
162,2,2,157,7,3,1
162,2,2,127,3,1,2
162,2,2,135,4,2,1
162,2,2,128,3,2,1
162,2,2,144,5,4,1
162,2,2,132,3,7,2
162,2,2,161,7,8,1
162,2,2,134,4,1,2
162,2,2,138,4,6,1
162,2,2,136,4,3,1
162,2,2,125,2,7,2
162,2,2,150,6,3,1
162,2,2,156,7,2,1
162,2,2,168,8,7,2
162,2,2,146,5,7,2
162,2,2,151,6,4,1
162,2,2,139,4,7,2
162,2,2,159,7,5,2
162,2,2,160,7,6,1
162,2,2,154,6,8,1
162,2,2,126,2,8,2
162,2,2,167,8,6,2
162,2,2,145,5,6,2
162,2,2,152,6,5,2
162,2,2,141,5,1,1
162,2,2,148,6,1,2
162,2,2,129,3,4,2
162,2,2,121,2,3,2
162,2,2,153,6,7,2
162,2,2,165,8,4,2
162,2,2,124,2,6,2
162,2,2,162,8,1,2
162,2,2,130,3,5,2
162,2,2,119,1,8,1
162,2,2,120,2,1,2
162,2,2,133,3,8,1
162,2,2,123,2,5,2
162,2,2,158,7,4,1
162,2,2,147,5,8,1
162,2,2,116,1,5,1
162,2,2,149,6,2,1
162,2,2,131,3,6,2
163,4,12,117,1,6,1
163,4,12,146,5,7,2
163,4,12,165,8,4,2
163,4,12,115,1,4,1
163,4,12,129,3,4,2
163,4,12,128,3,2,1
163,4,12,143,5,3,1
163,4,12,130,3,5,2
163,4,12,140,4,8,1
163,4,12,116,1,5,1
163,4,12,162,8,1,2
163,4,12,113,1,2,1
163,4,12,168,8,7,2
163,4,12,150,6,3,1
163,4,12,142,5,2,1
163,4,12,149,6,2,1
163,4,12,164,8,3,2
163,4,12,166,8,5,2
163,4,12,154,6,8,1
163,4,12,137,4,5,1
163,4,12,118,1,7,1
163,4,12,131,3,6,2
163,4,12,120,2,1,2
163,4,12,132,3,7,2
163,4,12,139,4,7,1
163,4,12,114,1,3,1
163,4,12,152,6,5,1
163,4,12,151,6,4,2
163,4,12,167,8,6,2
163,4,12,145,5,6,2
163,4,12,161,7,8,1
163,4,12,124,2,6,2
163,4,12,155,7,1,1
163,4,12,158,7,4,1
163,4,12,136,4,3,1
163,4,12,122,2,4,2
163,4,12,134,4,1,1
163,4,12,126,2,8,2
163,4,12,156,7,2,1
163,4,12,159,7,5,1
163,4,12,119,1,8,1
163,4,12,160,7,6,1
163,4,12,153,6,7,2
163,4,12,157,7,3,1
163,4,12,148,6,1,1
163,4,12,121,2,3,2
163,4,12,133,3,8,1
163,4,12,141,5,1,1
163,4,12,147,5,8,1
163,4,12,144,5,4,2
163,4,12,163,8,2,2
163,4,12,127,3,1,2
163,4,12,125,2,7,2
163,4,12,123,2,5,2
163,4,12,138,4,6,1
163,4,12,135,4,2,1
164,6,4,118,1,7,2
164,6,4,155,7,1,2
164,6,4,136,4,3,1
164,6,4,124,2,6,2
164,6,4,166,8,5,2
164,6,4,113,1,2,1
164,6,4,150,6,3,1
164,6,4,131,3,6,2
164,6,4,157,7,3,1
164,6,4,130,3,5,2
164,6,4,119,1,8,1
164,6,4,121,2,3,2
164,6,4,146,5,7,2
164,6,4,134,4,1,2
164,6,4,142,5,2,1
164,6,4,165,8,4,2
164,6,4,132,3,7,2
164,6,4,115,1,4,1
164,6,4,117,1,6,1
164,6,4,149,6,2,1
164,6,4,126,2,8,1
164,6,4,164,8,3,2
164,6,4,145,5,6,1
164,6,4,128,3,2,1
164,6,4,159,7,5,1
164,6,4,114,1,3,1
164,6,4,153,6,7,2
164,6,4,154,6,8,1
164,6,4,123,2,5,2
164,6,4,167,8,6,2
164,6,4,151,6,4,1
164,6,4,139,4,7,2
164,6,4,156,7,2,1
164,6,4,152,6,5,2
164,6,4,161,7,8,1
164,6,4,127,3,1,2
164,6,4,125,2,7,2
164,6,4,138,4,6,1
164,6,4,168,8,7,2
164,6,4,143,5,3,1
164,6,4,120,2,1,2
164,6,4,135,4,2,1
164,6,4,158,7,4,1
164,6,4,160,7,6,1
164,6,4,133,3,8,2
164,6,4,148,6,1,2
164,6,4,141,5,1,2
164,6,4,116,1,5,1
164,6,4,122,2,4,2
164,6,4,163,8,2,1
164,6,4,129,3,4,2
164,6,4,147,5,8,1
164,6,4,144,5,4,1
164,6,4,140,4,8,1
164,6,4,137,4,5,2
164,6,4,162,8,1,2
165,2,5,115,1,4,1
165,2,5,158,7,4,1
165,2,5,125,2,7,2
165,2,5,152,6,5,2
165,2,5,132,3,7,2
165,2,5,153,6,7,2
165,2,5,129,3,4,2
165,2,5,162,8,1,2
165,2,5,130,3,5,2
165,2,5,143,5,3,1
165,2,5,146,5,7,2
165,2,5,166,8,5,2
165,2,5,157,7,3,1
165,2,5,136,4,3,1
165,2,5,167,8,6,2
165,2,5,133,3,8,2
165,2,5,141,5,1,1
165,2,5,114,1,3,1
165,2,5,161,7,8,1
165,2,5,134,4,1,2
165,2,5,154,6,8,1
165,2,5,164,8,3,1
165,2,5,127,3,1,2
165,2,5,159,7,5,1
165,2,5,123,2,5,2
165,2,5,118,1,7,1
165,2,5,122,2,4,2
165,2,5,155,7,1,1
165,2,5,150,6,3,1
165,2,5,113,1,2,1
165,2,5,119,1,8,1
165,2,5,117,1,6,1
165,2,5,140,4,8,1
165,2,5,139,4,7,2
165,2,5,165,8,4,2
165,2,5,147,5,8,1
165,2,5,126,2,8,2
165,2,5,144,5,4,1
165,2,5,120,2,1,2
165,2,5,121,2,3,2
165,2,5,131,3,6,2
165,2,5,148,6,1,2
165,2,5,163,8,2,1
165,2,5,149,6,2,1
165,2,5,151,6,4,1
165,2,5,156,7,2,1
165,2,5,168,8,7,2
165,2,5,142,5,2,1
165,2,5,128,3,2,2
165,2,5,135,4,2,1
165,2,5,145,5,6,1
165,2,5,138,4,6,2
165,2,5,124,2,6,2
165,2,5,160,7,6,1
165,2,5,116,1,5,1
165,2,5,137,4,5,2
166,1,4,123,2,5,2
166,1,4,140,4,8,1
166,1,4,143,5,3,1
166,1,4,128,3,2,1
166,1,4,122,2,4,2
166,1,4,133,3,8,1
166,1,4,117,1,6,1
166,1,4,152,6,5,2
166,1,4,145,5,6,1
166,1,4,164,8,3,2
166,1,4,134,4,1,2
166,1,4,119,1,8,1
166,1,4,154,6,8,1
166,1,4,120,2,1,2
166,1,4,127,3,1,2
166,1,4,118,1,7,2
166,1,4,147,5,8,1
166,1,4,138,4,6,2
166,1,4,129,3,4,2
166,1,4,146,5,7,2
166,1,4,139,4,7,2
166,1,4,151,6,4,1
166,1,4,116,1,5,1
166,1,4,137,4,5,2
166,1,4,160,7,6,1
166,1,4,167,8,6,2
166,1,4,166,8,5,2
166,1,4,149,6,2,1
166,1,4,148,6,1,2
166,1,4,126,2,8,1
166,1,4,113,1,2,1
166,1,4,153,6,7,2
166,1,4,156,7,2,1
166,1,4,130,3,5,2
166,1,4,136,4,3,1
166,1,4,165,8,4,2
166,1,4,114,1,3,1
166,1,4,161,7,8,1
166,1,4,115,1,4,1
166,1,4,155,7,1,1
166,1,4,124,2,6,2
166,1,4,125,2,7,2
166,1,4,132,3,7,2
166,1,4,142,5,2,1
166,1,4,121,2,3,1
166,1,4,163,8,2,1
166,1,4,168,8,7,2
166,1,4,159,7,5,1
166,1,4,135,4,2,1
166,1,4,144,5,4,1
166,1,4,131,3,6,2
166,1,4,158,7,4,1
166,1,4,157,7,3,1
166,1,4,162,8,1,2
166,1,4,150,6,3,1
166,1,4,141,5,1,1
167,1,3,116,1,5,1
167,1,3,148,6,1,2
167,1,3,166,8,5,2
167,1,3,159,7,5,1
167,1,3,130,3,5,2
167,1,3,127,3,1,2
167,1,3,162,8,1,2
167,1,3,126,2,8,2
167,1,3,167,8,6,2
167,1,3,117,1,6,1
167,1,3,135,4,2,1
167,1,3,144,5,4,1
167,1,3,114,1,3,1
167,1,3,139,4,7,2
167,1,3,113,1,2,1
167,1,3,134,4,1,2
167,1,3,154,6,8,1
167,1,3,121,2,3,2
167,1,3,142,5,2,1
167,1,3,120,2,1,2
167,1,3,138,4,6,2
167,1,3,150,6,3,1
167,1,3,115,1,4,1
167,1,3,122,2,4,2
167,1,3,119,1,8,1
167,1,3,153,6,7,2
167,1,3,137,4,5,2
167,1,3,141,5,1,2
167,1,3,168,8,7,2
167,1,3,151,6,4,2
167,1,3,118,1,7,1
167,1,3,152,6,5,2
167,1,3,161,7,8,1
167,1,3,163,8,2,1
167,1,3,146,5,7,2
167,1,3,149,6,2,1
167,1,3,158,7,4,1
167,1,3,125,2,7,2
167,1,3,147,5,8,1
167,1,3,131,3,6,2
167,1,3,129,3,4,2
167,1,3,145,5,6,1
167,1,3,132,3,7,2
167,1,3,157,7,3,1
167,1,3,155,7,1,2
167,1,3,156,7,2,1
167,1,3,160,7,6,1
167,1,3,136,4,3,1
167,1,3,124,2,6,2
167,1,3,133,3,8,1
167,1,3,164,8,3,2
167,1,3,128,3,2,1
167,1,3,123,2,5,2
167,1,3,143,5,3,1
167,1,3,165,8,4,2
167,1,3,140,4,8,1
170,7,4,146,5,7,2
170,7,4,160,7,6,1
170,7,4,137,4,5,2
170,7,4,166,8,5,2
170,7,4,164,8,3,2
170,7,4,157,7,3,1
170,7,4,155,7,1,1
170,7,4,129,3,4,2
170,7,4,123,2,5,2
170,7,4,140,4,8,1
170,7,4,139,4,7,2
170,7,4,118,1,7,2
170,7,4,168,8,7,2
170,7,4,126,2,8,1
170,7,4,130,3,5,2
170,7,4,120,2,1,2
170,7,4,165,8,4,2
170,7,4,138,4,6,2
170,7,4,141,5,1,1
170,7,4,148,6,1,2
170,7,4,150,6,3,1
170,7,4,127,3,1,2
170,7,4,113,1,2,1
170,7,4,136,4,3,1
170,7,4,145,5,6,1
170,7,4,159,7,5,1
170,7,4,167,8,6,2
170,7,4,124,2,6,2
170,7,4,135,4,2,1
170,7,4,143,5,3,1
170,7,4,154,6,8,1
170,7,4,163,8,2,2
170,7,4,131,3,6,2
170,7,4,158,7,4,1
170,7,4,114,1,3,1
170,7,4,117,1,6,1
170,7,4,133,3,8,1
170,7,4,134,4,1,2
170,7,4,119,1,8,1
170,7,4,122,2,4,1
170,7,4,161,7,8,1
170,7,4,128,3,2,2
170,7,4,162,8,1,2
170,7,4,115,1,4,1
170,7,4,149,6,2,1
170,7,4,116,1,5,1
170,7,4,147,5,8,1
170,7,4,142,5,2,1
170,7,4,156,7,2,1
170,7,4,153,6,7,2
170,7,4,121,2,3,1
170,7,4,125,2,7,2
170,7,4,152,6,5,2
170,7,4,151,6,4,1
170,7,4,132,3,7,2
170,7,4,144,5,4,1
172,1,4,142,5,2,1
172,1,4,126,2,8,1
172,1,4,162,8,1,2
172,1,4,167,8,6,2
172,1,4,160,7,6,1
172,1,4,121,2,3,1
172,1,4,141,5,1,2
172,1,4,149,6,2,1
172,1,4,131,3,6,2
172,1,4,128,3,2,2
172,1,4,133,3,8,1
172,1,4,168,8,7,2
172,1,4,139,4,7,2
172,1,4,138,4,6,2
172,1,4,153,6,7,2
172,1,4,147,5,8,1
172,1,4,118,1,7,2
172,1,4,159,7,5,1
172,1,4,163,8,2,2
172,1,4,150,6,3,1
172,1,4,129,3,4,2
172,1,4,114,1,3,1
172,1,4,137,4,5,2
172,1,4,134,4,1,2
172,1,4,130,3,5,2
172,1,4,145,5,6,1
172,1,4,156,7,2,1
172,1,4,144,5,4,1
172,1,4,132,3,7,2
172,1,4,151,6,4,2
172,1,4,115,1,4,2
172,1,4,135,4,2,1
172,1,4,152,6,5,2
172,1,4,165,8,4,2
172,1,4,140,4,8,1
172,1,4,123,2,5,2
172,1,4,136,4,3,1
172,1,4,155,7,1,2
172,1,4,120,2,1,2
172,1,4,117,1,6,1
172,1,4,116,1,5,2
172,1,4,157,7,3,1
172,1,4,161,7,8,1
172,1,4,143,5,3,1
172,1,4,119,1,8,1
172,1,4,124,2,6,2
172,1,4,164,8,3,1
172,1,4,166,8,5,2
172,1,4,122,2,4,2
172,1,4,148,6,1,2
172,1,4,113,1,2,1
172,1,4,125,2,7,2
172,1,4,158,7,4,1
172,1,4,127,3,1,2
172,1,4,154,6,8,1
172,1,4,146,5,7,1
173,3,10,160,7,6,1
173,3,10,144,5,4,2
173,3,10,145,5,6,2
173,3,10,130,3,5,2
173,3,10,150,6,3,1
173,3,10,120,2,1,2
173,3,10,146,5,7,2
173,3,10,152,6,5,1
173,3,10,114,1,3,1
173,3,10,127,3,1,2
173,3,10,140,4,8,1
173,3,10,158,7,4,1
173,3,10,139,4,7,2
173,3,10,141,5,1,2
173,3,10,117,1,6,1
173,3,10,166,8,5,2
173,3,10,151,6,4,1
173,3,10,138,4,6,1
173,3,10,121,2,3,2
173,3,10,122,2,4,2
173,3,10,143,5,3,1
173,3,10,119,1,8,1
173,3,10,149,6,2,1
173,3,10,126,2,8,1
173,3,10,147,5,8,1
173,3,10,162,8,1,2
173,3,10,132,3,7,2
173,3,10,135,4,2,1
173,3,10,167,8,6,2
173,3,10,124,2,6,2
173,3,10,156,7,2,1
173,3,10,125,2,7,2
173,3,10,142,5,2,1
173,3,10,154,6,8,1
173,3,10,118,1,7,2
173,3,10,163,8,2,2
173,3,10,128,3,2,1
173,3,10,115,1,4,1
173,3,10,155,7,1,1
173,3,10,133,3,8,1
173,3,10,123,2,5,2
173,3,10,113,1,2,1
173,3,10,159,7,5,1
173,3,10,164,8,3,2
173,3,10,157,7,3,1
173,3,10,137,4,5,2
173,3,10,153,6,7,2
173,3,10,129,3,4,2
173,3,10,116,1,5,2
173,3,10,136,4,3,1
173,3,10,161,7,8,1
173,3,10,165,8,4,2
173,3,10,134,4,1,2
173,3,10,168,8,7,2
173,3,10,131,3,6,2
173,3,10,148,6,1,1
174,5,3,132,3,7,1
174,5,3,154,6,8,2
174,5,3,130,3,5,2
174,5,3,140,4,8,1
174,5,3,145,5,6,1
174,5,3,162,8,1,2
174,5,3,114,1,3,1
174,5,3,151,6,4,1
174,5,3,134,4,1,2
174,5,3,144,5,4,1
174,5,3,119,1,8,1
174,5,3,150,6,3,1
174,5,3,148,6,1,2
174,5,3,135,4,2,1
174,5,3,123,2,5,2
174,5,3,125,2,7,2
174,5,3,121,2,3,1
174,5,3,165,8,4,2
174,5,3,126,2,8,1
174,5,3,143,5,3,1
174,5,3,128,3,2,2
174,5,3,138,4,6,2
174,5,3,166,8,5,2
174,5,3,155,7,1,1
174,5,3,118,1,7,2
174,5,3,164,8,3,2
174,5,3,168,8,7,2
174,5,3,142,5,2,1
174,5,3,122,2,4,1
174,5,3,131,3,6,2
174,5,3,158,7,4,1
174,5,3,156,7,2,1
174,5,3,163,8,2,2
174,5,3,160,7,6,1
174,5,3,129,3,4,2
174,5,3,159,7,5,1
174,5,3,153,6,7,2
174,5,3,157,7,3,1
174,5,3,127,3,1,2
174,5,3,116,1,5,2
174,5,3,167,8,6,2
174,5,3,147,5,8,1
174,5,3,136,4,3,1
174,5,3,146,5,7,1
174,5,3,115,1,4,1
174,5,3,139,4,7,2
174,5,3,133,3,8,1
174,5,3,117,1,6,1
174,5,3,113,1,2,1
174,5,3,137,4,5,1
174,5,3,141,5,1,1
174,5,3,161,7,8,1
174,5,3,149,6,2,1
174,5,3,120,2,1,2
174,5,3,152,6,5,2
174,5,3,124,2,6,2
175,-1,-1,155,7,1,2
175,-1,-1,168,8,7,2
175,-1,-1,150,6,3,1
175,-1,-1,164,8,3,2
175,-1,-1,147,5,8,1
175,-1,-1,163,8,2,1
175,-1,-1,165,8,4,2
175,-1,-1,162,8,1,2
175,-1,-1,161,7,8,1
175,-1,-1,117,1,6,1
175,-1,-1,160,7,6,1
175,-1,-1,139,4,7,2
175,-1,-1,166,8,5,2
175,-1,-1,153,6,7,2
175,-1,-1,115,1,4,1
175,-1,-1,157,7,3,1
175,-1,-1,144,5,4,1
175,-1,-1,114,1,3,1
175,-1,-1,146,5,7,2
175,-1,-1,127,3,1,2
175,-1,-1,126,2,8,2
175,-1,-1,116,1,5,1
175,-1,-1,121,2,3,2
175,-1,-1,148,6,1,2
175,-1,-1,131,3,6,2
175,-1,-1,152,6,5,2
175,-1,-1,140,4,8,1
175,-1,-1,125,2,7,2
175,-1,-1,134,4,1,2
175,-1,-1,136,4,3,1
175,-1,-1,128,3,2,1
175,-1,-1,138,4,6,2
175,-1,-1,132,3,7,2
175,-1,-1,135,4,2,1
175,-1,-1,119,1,8,1
175,-1,-1,159,7,5,1
175,-1,-1,120,2,1,2
175,-1,-1,142,5,2,1
175,-1,-1,133,3,8,1
175,-1,-1,158,7,4,1
175,-1,-1,129,3,4,2
175,-1,-1,113,1,2,1
175,-1,-1,151,6,4,1
175,-1,-1,123,2,5,2
175,-1,-1,124,2,6,2
175,-1,-1,154,6,8,1
175,-1,-1,145,5,6,1
175,-1,-1,137,4,5,2
175,-1,-1,141,5,1,2
175,-1,-1,118,1,7,1
175,-1,-1,143,5,3,1
175,-1,-1,149,6,2,1
175,-1,-1,156,7,2,1
175,-1,-1,130,3,5,2
175,-1,-1,167,8,6,2
175,-1,-1,122,2,4,2
199,1,3,125,2,7,2
199,1,3,167,8,6,2
199,1,3,140,4,8,1
199,1,3,164,8,3,2
199,1,3,150,6,3,1
199,1,3,168,8,7,2
199,1,3,149,6,2,1
199,1,3,129,3,4,2
199,1,3,159,7,5,1
199,1,3,143,5,3,1
199,1,3,146,5,7,1
199,1,3,158,7,4,1
199,1,3,115,1,4,1
199,1,3,122,2,4,2
199,1,3,119,1,8,1
199,1,3,116,1,5,1
199,1,3,130,3,5,2
199,1,3,166,8,5,2
199,1,3,162,8,1,2
199,1,3,131,3,6,2
199,1,3,142,5,2,1
199,1,3,128,3,2,2
199,1,3,147,5,8,1
199,1,3,163,8,2,2
199,1,3,161,7,8,1
199,1,3,148,6,1,2
199,1,3,124,2,6,2
199,1,3,120,2,1,2
199,1,3,156,7,2,1
199,1,3,126,2,8,1
199,1,3,137,4,5,2
199,1,3,127,3,1,2
199,1,3,118,1,7,1
199,1,3,153,6,7,2
199,1,3,136,4,3,1
199,1,3,144,5,4,1
199,1,3,152,6,5,2
199,1,3,139,4,7,2
199,1,3,121,2,3,1
199,1,3,113,1,2,1
199,1,3,132,3,7,2
199,1,3,123,2,5,2
199,1,3,145,5,6,1
199,1,3,133,3,8,1
199,1,3,135,4,2,1
199,1,3,155,7,1,2
199,1,3,138,4,6,1
199,1,3,134,4,1,2
199,1,3,141,5,1,2
199,1,3,165,8,4,2
199,1,3,114,1,3,1
199,1,3,117,1,6,1
199,1,3,154,6,8,1
199,1,3,157,7,3,1
199,1,3,160,7,6,1
199,1,3,151,6,4,2
201,1,4,130,3,5,2
201,1,4,124,2,6,2
201,1,4,117,1,6,2
201,1,4,161,7,8,1
201,1,4,135,4,2,1
201,1,4,149,6,2,1
201,1,4,159,7,5,2
201,1,4,120,2,1,2
201,1,4,126,2,8,1
201,1,4,158,7,4,2
201,1,4,133,3,8,1
201,1,4,115,1,4,2
201,1,4,136,4,3,1
201,1,4,121,2,3,2
201,1,4,165,8,4,2
201,1,4,157,7,3,2
201,1,4,160,7,6,2
201,1,4,131,3,6,2
201,1,4,116,1,5,1
201,1,4,141,5,1,1
201,1,4,151,6,4,1
201,1,4,153,6,7,1
201,1,4,140,4,8,1
201,1,4,167,8,6,2
201,1,4,125,2,7,2
201,1,4,143,5,3,1
201,1,4,147,5,8,1
201,1,4,142,5,2,1
201,1,4,155,7,1,2
201,1,4,134,4,1,1
201,1,4,146,5,7,1
201,1,4,119,1,8,1
201,1,4,118,1,7,1
201,1,4,114,1,3,1
201,1,4,123,2,5,2
201,1,4,163,8,2,1
201,1,4,122,2,4,2
201,1,4,127,3,1,2
201,1,4,137,4,5,2
201,1,4,148,6,1,1
201,1,4,152,6,5,2
201,1,4,156,7,2,1
201,1,4,128,3,2,2
201,1,4,168,8,7,2
201,1,4,150,6,3,1
201,1,4,138,4,6,2
201,1,4,145,5,6,1
201,1,4,162,8,1,2
201,1,4,144,5,4,1
201,1,4,164,8,3,2
201,1,4,132,3,7,2
201,1,4,166,8,5,2
201,1,4,129,3,4,2
201,1,4,113,1,2,1
201,1,4,154,6,8,1
201,1,4,139,4,7,1
204,1,5,131,3,6,2
204,1,5,165,8,4,2
204,1,5,162,8,1,2
204,1,5,168,8,7,2
204,1,5,157,7,3,1
204,1,5,152,6,5,2
204,1,5,117,1,6,1
204,1,5,139,4,7,2
204,1,5,132,3,7,2
204,1,5,123,2,5,2
204,1,5,140,4,8,1
204,1,5,151,6,4,1
204,1,5,127,3,1,2
204,1,5,116,1,5,2
204,1,5,149,6,2,1
204,1,5,155,7,1,1
204,1,5,115,1,4,1
204,1,5,145,5,6,1
204,1,5,130,3,5,2
204,1,5,126,2,8,1
204,1,5,144,5,4,1
204,1,5,120,2,1,2
204,1,5,141,5,1,1
204,1,5,133,3,8,1
204,1,5,159,7,5,2
204,1,5,114,1,3,1
204,1,5,138,4,6,2
204,1,5,158,7,4,1
204,1,5,164,8,3,2
204,1,5,163,8,2,1
204,1,5,125,2,7,2
204,1,5,161,7,8,1
204,1,5,129,3,4,2
204,1,5,160,7,6,1
204,1,5,166,8,5,2
204,1,5,148,6,1,2
204,1,5,146,5,7,2
204,1,5,156,7,2,1
204,1,5,150,6,3,1
204,1,5,122,2,4,2
204,1,5,135,4,2,1
204,1,5,142,5,2,1
204,1,5,113,1,2,1
204,1,5,136,4,3,1
204,1,5,137,4,5,2
204,1,5,167,8,6,2
204,1,5,134,4,1,2
204,1,5,124,2,6,2
204,1,5,128,3,2,2
204,1,5,153,6,7,2
204,1,5,143,5,3,1
204,1,5,118,1,7,2
204,1,5,147,5,8,1
204,1,5,121,2,3,1
204,1,5,154,6,8,1
204,1,5,119,1,8,1
206,1,4,115,1,4,1
206,1,4,123,2,5,2
206,1,4,132,3,7,2
206,1,4,133,3,8,1
206,1,4,131,3,6,2
206,1,4,121,2,3,2
206,1,4,130,3,5,2
206,1,4,168,8,7,2
206,1,4,158,7,4,1
206,1,4,157,7,3,1
206,1,4,127,3,1,2
206,1,4,129,3,4,2
206,1,4,134,4,1,2
206,1,4,153,6,7,2
206,1,4,159,7,5,1
206,1,4,148,6,1,2
206,1,4,161,7,8,1
206,1,4,113,1,2,1
206,1,4,155,7,1,2
206,1,4,139,4,7,2
206,1,4,149,6,2,1
206,1,4,119,1,8,1
206,1,4,140,4,8,1
206,1,4,138,4,6,2
206,1,4,165,8,4,2
206,1,4,135,4,2,1
206,1,4,151,6,4,1
206,1,4,128,3,2,1
